id,phenotype
PCOLCE2,0.5418382169410901
AOC1,0.5418353253791832
MAN2A2,0.5418060528125406
GID8,0.5416826427008405
USO1,0.5416823466952921
KPTN,0.5415744608746892
RCN3,0.5414837641187141
SLC35F6,0.5414556928869299
ARL8B,0.5414546882591578
TJP3,0.5414447749038701
PLRG1,0.5413578043814852
STX12,0.5413192036477699
CAMK2G,0.5413166809138953
KCTD18,0.5413136376311879
ZNF398,0.5412401190423083
MLLT1,0.5410763166542796
ZC3HC1,0.5410209360676941
MYBPH,0.5409989911998278
SMPD2,0.5409529719053032
LPCAT3,0.5409275452218576
INTS1,0.5407772813443745
RUFY2,0.5407337872690456
NIPSNAP3B,0.5407134627988336
SLC27A1,0.5406634326986334
PLEKHH1,0.5406281365545333
IGFBP2,0.5404283119126246
CMSS1,0.5403745477791675
ABT1,0.540269508735471
BCL10,0.5402554332266906
ABHD12,0.5402419521835365
TOMM40L,0.5402398947234981
SRGN,0.5402347193800536
ESYT1,0.5401955192494219
WFDC1,0.5401473718947832
VMAC,0.5401306107277009
TLE6,0.5401085708751987
ST7,0.5400731891669737
CASP4,0.539929514625326
TMEM107,0.5398672255570709
SETDB2,0.5398119063100232
CTAGE1,0.5398044170996259
WIPI2,0.5397991251312119
TCP11L1,0.5397922571791713
SWSAP1,0.5397190603005237
SORBS1,0.5397032038173252
SLC39A7,0.5396616440013152
NDUFS3,0.539650332554259
MYH10,0.5396445116915471
NEURL1,0.5395626033410482
LMNA,0.539561969835316
RARA,0.5395412791358973
TK1,0.5394985149337115
FAF1,0.5394784394031329
HMOX1,0.5394556345763677
ZBTB10,0.5392498193976838
KAT8,0.5392211210455704
ADCY7,0.5391781936151983
UBE2L3,0.5391125438294491
SDSL,0.5391123693742074
ZNF407,0.5390872778975218
LMBR1L,0.5390700106172768
ACTN1,0.539049638663687
LLGL1,0.5390106732721371
SPEN,0.5389651595019231
LIN52,0.5389411646725586
C2orf68,0.5389193286811554
PDLIM1,0.5388922878371267
OCEL1,0.5388515237614788
PLIN2,0.5387504189728517
NCAPG2,0.5387449595886566
TSEN34,0.5387244670728383
MFSD2A,0.5387205619240643
PCSK9,0.5387138163641769
TPM4,0.5386262679021054
ELK4,0.5386029564744801
ZBTB46,0.538601511333983
RRP9,0.5385897036845283
PSKH1,0.5385826062305707
GORASP2,0.5385751831763939
CRLF3,0.5385532233069137
RPRD1B,0.5384442505533165
METTL17,0.5384090330050298
FBXO33,0.5384081020949419
IGF2BP1,0.5383499738465537
ELANE,0.5381099425029872
UQCC1,0.5381037972287914
CYHR1,0.5380919142676912
MYCL,0.5380301444472688
HRAS,0.5378574018616696
INCENP,0.537806579481866
PDCD10,0.5377905942441641
ANGPTL4,0.5377769617265213
HADHA,0.5377300234653236
USP14,0.5376185240991092
ATF7,0.5376172310883988
SNTA1,0.5375584710548568
SMOX,0.5375101522839278
IL10RA,0.537498517203562
KCNJ10,0.5374766251438624
PNN,0.5373247867667446
LRP3,0.5372896908854238
RPF1,0.5372809006316979
RAB21,0.5372296342500857
PRPF31,0.537217342168653
NDUFB9,0.53721103150247
LTC4S,0.5371998571792374
POLR1D,0.5371614654364539
KXD1,0.5371040047872682
CDK6,0.5370403375015899
MPZ,0.5369887212705751
MEIS1,0.5369208417432918
PMM1,0.5367515148886124
MAPK1,0.5366929095252134
CASZ1,0.536688537869457
TMEM69,0.5366313615631113
PHLDB1,0.5365422600021237
PHF11,0.536478703069276
PSMD6,0.536473865928152
ACTB,0.5364689557910979
GLIS2,0.5364553129627153
CRLF1,0.5364328749958404
PTPRM,0.5364302121182601
NABP1,0.5364077032951352
CCDC97,0.5363596715130451
LGALS8,0.5363125814163188
ART4,0.5362716337731656
PTK7,0.5362708471256571
PLCG1,0.5362691243299839
NRBF2,0.5361349525621215
NFIA,0.5360494941384845
SERBP1,0.5360480686097677
RPAP1,0.5360091007398324
NDUFA11,0.5357906541152084
SQLE,0.5357834956702586
SURF6,0.5356834661129398
NDST2,0.5356790887816795
MVP,0.5356733803563088
MYLIP,0.5356699055726408
PLA2G4B,0.5356239306517687
RABAC1,0.5355482656538522
TIMM10,0.5354934950374085
FAM171A2,0.5354591948392209
SIRPA,0.5354416987232431
HSD11B1L,0.5353788468312829
NOSTRIN,0.5353392081145446
ACOT1,0.5353227820157037
TEX261,0.5352996509180661
APOA4,0.5352454237198155
GALNT4,0.5352283822612236
SMURF1,0.5351874883561091
NFATC3,0.5350743481093276
ADAM9,0.5350477476394436
TRAPPC5,0.5349172315147714
BABAM1,0.534889066899916
BATF,0.5348104313547837
CDK11A,0.5347985961931734
TOMM22,0.5347184932004069
SNTB1,0.5346493407085133
PPIA,0.5346130957318391
CANX,0.5345962528541792
ALDH5A1,0.5345114835948385
NDUFB4,0.534511048797923
C10orf82,0.5345073984681707
EVI2A,0.5345046467466036
GAS2L3,0.5344993687765053
TRAF5,0.5344863317612192
CMTM6,0.5344620407548909
KIN,0.5344347877557911
TMEM205,0.5344327582250702
ESRRA,0.5343864411585879
PDF,0.5342889031190304
C9orf64,0.5342413777325951
ILF3,0.5342150763672456
UPK3A,0.53420076146746
VPS51,0.5342006548184388
VPS37D,0.5340994413272836
MKRN2,0.5340983393563895
NFAT5,0.5340332470081227
PIM3,0.5339122376269454
PLEKHN1,0.5338628838601548
IQSEC1,0.5338605207849064
PRRC2C,0.5338075396746738
PRTN3,0.5337904178448944
RAB11B,0.5337696781462526
GRPEL1,0.5337696226922117
EIF3G,0.5336815252920547
JARID2,0.5336360954722633
TMEM184C,0.533552830070506
ZSCAN25,0.5334471970849656
TIMM23,0.5334035045894063
CEP164,0.5332362529404773
RPS6KA4,0.5330955617862833
BCAM,0.5330404140839977
ORMDL2,0.5328788671816235
CD302,0.5328050535691937
LDLR,0.5327576653591103
DTNBP1,0.5327414190963234
SEC23A,0.5326995766609569
PCMTD2,0.5326958641542643
TMED2,0.5326654513654226
AP5S1,0.5326201495481457
AMPD2,0.53258214526063
TNPO1,0.5325716618515981
POLH,0.5324874096361009
PIGZ,0.5323938816277757
SLC12A8,0.5323855810499812
TCIRG1,0.5323665675751806
EIF4EBP2,0.5323079758504263
PPP5C,0.5322614300903984
MRPL13,0.5321626279106255
RASSF4,0.5321395688495684
NCOA2,0.5321338755381605
PIAS2,0.5320136133598746
PXMP2,0.5319798781358345
FIZ1,0.5318971033097928
JAGN1,0.5318704793006656
SPAST,0.5318682882572956
MLH1,0.5318682741455459
WDFY3,0.531810234728922
NXPH4,0.5316510765851481
THAP11,0.5316128772569455
G3BP1,0.5315712203104519
SLC33A1,0.5315158070663539
RBM34,0.5315105102478099
ZSCAN21,0.5313552587214254
FAM160B2,0.5313211138355466
ELMOD3,0.5311476667259438
DEPDC7,0.5310697661098684
LRP4,0.5310459296342382
ZNF155,0.5310183618248713
JDP2,0.5309431909733533
VAV1,0.5309257645242074
HNRNPA2B1,0.5309147028853254
ALDH18A1,0.530880747684901
ADAT3,0.5308754550451261
SLC22A16,0.5308269870248723
MRPL34,0.5308027985924463
ARSG,0.5307453528506015
PDLIM2,0.5307290176909669
LFNG,0.5306331401636876
EFNA1,0.5305892750419663
KDELR2,0.5305532562382511
CTCF,0.5304598073013056
EXD3,0.5303961303603129
PPP6R3,0.5303382439034701
FOXO3,0.5303370411951143
ATPAF2,0.5303223684076248
RAB40B,0.5302733905922816
NCOA4,0.5302730071437034
SORT1,0.5302301324497231
CDV3,0.5301755676302258
MR1,0.5301583311197813
ATXN1,0.5301249795712017
TMEM184B,0.5300586919867414
IGFBP7,0.529957892932443
RAB4B,0.5299400457794705
TIMMDC1,0.5299233893721645
PGC,0.5299150477830065
TIAF1,0.5296656855558355
RABL6,0.5296527646881256
SENP3,0.5295645958268195
HSCB,0.529549584784112
VGLL4,0.5295284515011691
NDUFAF6,0.5294578760746935
TBC1D24,0.5294315729251274
PHC3,0.5293634372295778
ATP6V1C1,0.529198971938275
ZNF3,0.5291918495910303
KIFC2,0.5291514653414106
SBF1,0.529136007927163
PCBD2,0.5291329262960943
PPOX,0.529126022178895
FBXO45,0.5291254773753453
MPHOSPH9,0.5291062675218852
FFAR2,0.5290738683934314
SNX11,0.5289554758809627
AMPD3,0.5288837594446505
EHBP1,0.528787710733892
VWA5A,0.5285522854783957
RBM47,0.5285013742647057
DMTN,0.5284929756651368
EPO,0.528454742458705
NRBP2,0.5284167270507063
HSD17B6,0.5283825322556073
C3AR1,0.5283545395137754
HP,0.5283511194956815
CHD3,0.5283152352085055
NR1D1,0.5283014475614964
LEAP2,0.5283006892736455
BCL2L11,0.5282853966586514
ALOX5,0.5281917044418232
INCA1,0.5281612988433213
POC1B,0.5281559343483238
EMILIN2,0.5280687899800897
PAQR6,0.5280331925759799
UBXN1,0.5280094678187209
NUP54,0.5278222132065031
USP49,0.5278057326920769
BANK1,0.5276788005495937
HS6ST1,0.5276440504416962
HIST1H2BC,0.5276391064711226
MLEC,0.5276267918524001
SLC37A1,0.5275622285552518
CSTF3,0.5274381979539962
PARD3,0.5273535738402431
N4BP2L2,0.5273341279564504
SH2D4A,0.5273230571963554
CBX4,0.5272083949812197
ARHGEF10,0.5271996213161663
OBSL1,0.5271131611471547
OGFOD3,0.5270704673347507
SMPD1,0.5270601125309315
MIOS,0.5269762041257046
CMTR1,0.5269292903825794
CTTNBP2NL,0.5269247046479778
RPL37A,0.5268503224049513
LDHB,0.5268217572084706
MAMSTR,0.5268181083769118
HEPN1,0.5268105624897942
APOL2,0.5266633832287442
RXRB,0.5265866059900931
SLC35C1,0.5265464041137786
GDPD3,0.5265372406736848
CNP,0.5264990611764476
CARD9,0.5264886275606224
SETD6,0.5264857228422662
TGDS,0.5264799183392054
GPR146,0.5264628565272591
CCDC186,0.5263415941291737
TAF8,0.5263078029448649
INHA,0.5262984899008075
RASA3,0.5262739027059512
LRCH4,0.5262650277943126
ARHGAP17,0.5262371190307328
RANBP3,0.5262056155184541
BLOC1S1,0.5261301970285464
SPCS1,0.5261140725938851
LGR4,0.5259501675850119
CUL4A,0.5259114153702747
SLU7,0.5258891748700708
PRRG4,0.5258475867166896
ZNF816,0.5258136693879228
AFF4,0.5257647507974381
RGS2,0.5257137270661154
SLC30A10,0.525702005696059
ATL3,0.5256794814861678
ANKZF1,0.525631337305772
NCEH1,0.5255649417591266
NBEAL1,0.5255567831917785
PDLIM4,0.5255320957316092
SQSTM1,0.5254746383660372
APEH,0.5254442036614424
WDFY4,0.525429011234743
CABLES1,0.5254182428162782
ARPC4,0.5253419524009869
CEMIP,0.5253358153041413
HPDL,0.5253248499645559
KLRG1,0.5252816168001877
CAPS,0.5252733306098808
POR,0.5251864414518964
NDUFB6,0.5251647380796759
SMCHD1,0.525152872301411
C3orf38,0.525140065536025
ZNF234,0.5251358783870788
ARHGAP26,0.525118223539323
TGM1,0.5249313007927057
MAML1,0.524919800341991
POLR2H,0.5248989521922814
ZNF43,0.524881255623415
ARHGAP29,0.5247569361038382
SLC37A2,0.5246030817333158
CYP8B1,0.5245754350971387
MAD2L1BP,0.5245353327957551
LIN7C,0.5245029308276455
GIMAP8,0.5244868002251415
NELFCD,0.5244812300252554
POP5,0.5244556290845046
RRNAD1,0.524431291385134
XPO6,0.5243793255130983
NAA25,0.5243098136990394
MEF2B,0.5243064091058682
RIOK1,0.5242108822257829
RASIP1,0.5241995101011513
NUP153,0.5241272891130964
IPMK,0.5240759636190448
VASN,0.5240617336404618
PFN1,0.5240143366124068
ORM1,0.5240130449664737
GIMAP5,0.5239635852677962
GDF15,0.5239541797422382
UNC119B,0.5239374431951045
ADIPOR1,0.5239210154414553
ARPC5,0.5238818324383433
SLC1A4,0.5236954475867478
CYP2S1,0.5236150673336871
SDR39U1,0.5236126816498041
EEF1G,0.5235843547052699
SLC2A2,0.5235653828138825
ZNRF2,0.5234291348526745
TFEB,0.5234053027830337
ELF1,0.5233175312996916
COPE,0.5233169811908259
STAC3,0.523265102755399
RAB20,0.5232464281088095
RMI2,0.5232327383651568
RNASE4,0.5231563681938496
MAPK12,0.5231283152876046
TRAK1,0.5230464549949789
CHN1,0.5230213521332941
BRD7,0.5230175944966731
MYSM1,0.5229079093412912
BIK,0.522902165103148
HES6,0.5227678229017291
C11orf1,0.5226364276950589
GSDMB,0.5225371062932704
NSUN5,0.52246415957222
ISG20,0.5224238107763867
PAIP1,0.5223651767781614
FBLN7,0.522345821905786
PROZ,0.5223411098894754
ZNF469,0.5223294489318118
PNPLA3,0.5223115276321459
FCER1G,0.5222935305957928
DUSP8,0.5222266071621133
DHRS11,0.5222215151829189
BHMT,0.5221857245292387
GTF2I,0.5221401302318552
SLC2A4RG,0.5221041597159941
ATRIP,0.5220993731966519
EIF2AK4,0.5220276796899691
COMTD1,0.5219200565917448
NUFIP2,0.5218542697768963
C1orf198,0.5217547652624716
HNF4A,0.5216972166859498
FLII,0.521610391715393
ZBTB8OS,0.5215986212690773
ZBTB24,0.5214429364228385
EIF4E,0.5214273721402592
TOMM40,0.5213512619135383
TBX6,0.5213351001636405
CDC26,0.5213308091594197
CUL5,0.5212902393070555
LSR,0.521253400641419
TMEM44,0.521250403371768
TBPL1,0.5212122411326406
BRPF1,0.5211610049178301
CDK2,0.52112807221168
ARID5B,0.5211115891858173
CPNE1,0.5210457048707814
MCMBP,0.5209817814756634
NEDD4L,0.5209643790027477
RPL5,0.5208912787456081
HDHD2,0.5208640865940487
RPS6KB1,0.5208396034303535
YPEL5,0.5208279764907748
DEAF1,0.5208084046107424
TVP23B,0.5207648110827722
GAB2,0.5207312510710341
GGNBP2,0.5206955519316553
SIGLEC12,0.520608528835153
NAGLU,0.5205377841614697
EOGT,0.5205353460652465
SLC8B1,0.5205307891299966
DST,0.5204868400721998
VPS72,0.5204867772048786
MPEG1,0.5204713013072908
RNF34,0.520447676183415
PSMC3,0.5203532439854087
PARP3,0.5203499612440314
CFL1,0.5203049462275894
LIPA,0.5202796218661692
HINFP,0.5202400464625777
COQ7,0.5200104105538207
SOAT2,0.5199996593497421
HK1,0.5199783047620629
ENTPD6,0.5199655082653568
UGT2B7,0.5199145084393619
RDX,0.5198908116800537
UBE2R2,0.5197904052873872
WDR31,0.519787384440958
TRIM16L,0.5197117802926512
ABHD16A,0.5196739706881648
SERPINI1,0.5196482565521551
RNF115,0.5196406431928314
SUPV3L1,0.5195686407974862
EVI5,0.519478945270771
STK25,0.5193627115618734
YIF1A,0.5193287350504336
FURIN,0.5192607229464226
SCN9A,0.5192436037378413
ADCK5,0.5192313418214546
ZC3H10,0.5191706149696541
REEP4,0.5191527132019609
USP30,0.5191120082522119
CDK12,0.5190339912738546
IRGQ,0.5190075232373147
EIF5A2,0.5189988527906663
BTBD10,0.5189651701486676
KMT2C,0.5189070389688845
DBF4,0.518843263445412
TDP2,0.5188255555859801
SART1,0.5187545203283298
SSH2,0.5187438665156104
PRDX5,0.5186548977990194
RPL36,0.518619472379334
NIFK,0.5185632857425918
C6orf62,0.5184594629936787
SNRPA,0.5183888549276114
ZNF284,0.5183007647568472
TMUB2,0.5182874869606058
RASD1,0.5182260684033246
PTP4A2,0.518223948135262
HECTD1,0.5182158492049626
THRB,0.5182093135805615
KLHDC3,0.5181996792169715
SETD3,0.5181284410126155
ATG9A,0.5180880022738945
ATF6B,0.5180433213252578
MT1F,0.5180322061733315
LRRC1,0.517983540869107
SLC5A2,0.5179834051378747
FBXO8,0.5179722468930825
CBX3,0.517895115206065
EDF1,0.5178571580809467
WARS2,0.5177843427872704
ZNF296,0.5177713900188036
MED9,0.5177220720611505
PTX3,0.5177050210081525
RPS6KA5,0.5176822561929587
PTTG1,0.5176714982726239
TMEM150A,0.5176040206084528
HOXB4,0.517579712378113
CSF2RB,0.5175678296671294
CAMKK1,0.51753947410341
APOA1,0.5175350384254838
SLC31A2,0.5175144391935755
AKR1C1,0.5174970889936346
NEK8,0.517400367420497
CD40,0.5173699874544359
TEN1,0.5172747432983322
NR1H4,0.5171684130671066
RBM48,0.517151843324294
BTBD2,0.5171046235732085
ATXN7L2,0.5170955186872404
EHMT2,0.5170731987324613
HDHD3,0.5170640633052513
TPRA1,0.5170070339015312
MTSS1,0.5169570493589416
MTCH1,0.5168765642758337
GGCX,0.5168548922576357
UHRF1BP1L,0.5168271540753911
RANBP9,0.5168116083338428
IER3IP1,0.5168094955954367
CDIPT,0.5166784986802947
TM9SF4,0.5165925908572131
CTR9,0.5164667545796288
DHRS4L2,0.5164042067421203
ZNF786,0.5164015875613226
PLEKHH3,0.5163920503951795
MPST,0.5163800557011142
ISCA2,0.5163463534042868
CCNJL,0.5162483307688972
CDYL2,0.516171973987853
PTPRJ,0.5161616306798521
CORO7,0.5160058017734939
TICRR,0.5159887506261875
PHB,0.5159719285614182
CCDC149,0.5159495048349574
SALL1,0.5159089405398446
SRF,0.5159046717009532
TMED4,0.5158646155446798
UGT2A3,0.5157123430741215
SLC7A1,0.5155795209358558
ENPP3,0.515557702510231
WIPF2,0.5155192871292958
MICALL2,0.515507104435183
ICAM5,0.5154746951076227
EIF1B,0.5154566672254383
KIF9,0.5154287805323221
TANGO6,0.5153276969402535
NDUFS1,0.5152795936922061
EMILIN3,0.5152356586940299
BMP8A,0.515235269373268
BCKDHA,0.515210464081886
CHRD,0.5151929252702412
COG5,0.5151699706266485
ZCRB1,0.5151641219325134
DOK2,0.5151556064381836
SGMS1,0.515090080981483
NR2F2,0.5150659347610439
C11orf49,0.5150332548724295
LETM2,0.5149512786846966
GIMAP6,0.5148689448829223
ACTN4,0.5147288164148514
FKBP8,0.5147143949248701
PAN2,0.514692763648776
SUGT1,0.5146400640340019
MIEF2,0.5146359046408209
DIABLO,0.5146214757765893
CARF,0.5145592574962815
PDZD7,0.5145194152007078
FPR1,0.5144419238326046
AHCYL1,0.5143246660218539
MBP,0.5142938247761538
OS9,0.5142832133353221
ETS1,0.5142654237781353
SH3GL1,0.5142550610182179
SUMO3,0.5142550049197401
INTS6,0.5142524956145635
ALS2CL,0.5142047833517446
PYCARD,0.5141394717733266
MAP3K4,0.5141213092451572
ANKRD16,0.5141004171662505
MAP3K12,0.5140373118170738
SERPINA5,0.5139692648000498
ISG20L2,0.5139563415520724
BRK1,0.5139516428173807
HCK,0.5139374716644818
CLEC4D,0.5139265095900721
IMPACT,0.513892347267732
NSUN3,0.5137569451057208
RNPEP,0.5137238976472841
ITGB8,0.513672509172393
RNASEH1,0.5136497451956777
AGTRAP,0.5136366697967407
CTSB,0.5135456184907092
DGKQ,0.5135372981159646
ZNF324,0.5134893983249276
GAMT,0.5134765047166421
SLTM,0.5133756437213213
FNBP4,0.5132282367188652
NDUFB10,0.5131877319858382
ADAMTS13,0.5130892141774862
C1orf226,0.5130659542548931
IDUA,0.5130362604275756
THPO,0.5130277488210666
DDI2,0.5130175293289608
TRPT1,0.5129779893455558
ERAL1,0.5128826919068472
NLK,0.5127589805912858
FDPS,0.5127308466030475
RASAL2,0.5126494601051057
GRK5,0.5126191030039068
ARHGDIB,0.5126075917472833
BRI3,0.5125815902903713
ASGR2,0.5124132701812539
TMEM223,0.5124074899009718
TOR1B,0.5123789926800728
FAS,0.512340935046446
NDUFS7,0.512269894957998
POLR3GL,0.5121598307104843
IFT20,0.5121592683256259
SMAGP,0.5120744147007648
TRIM46,0.5120137377578408
CUX1,0.5120015546640101
AIG1,0.5119646373501012
NANOS1,0.5119377825438207
CRLS1,0.5118244068053025
CPNE2,0.5117912996781765
KPNA2,0.5117601699928037
EVC,0.5117276673156566
BCL9,0.5116549314498702
CCDC6,0.5116285352669326
ZNF76,0.5115714686861417
GRN,0.5115325276041555
P4HA2,0.511527599500972
UBE2D1,0.5115104776384867
FOXM1,0.5114011215599383
LLGL2,0.5112425894239916
MIA2,0.511219510819107
ZHX3,0.5110844044746135
BTN3A3,0.5110465656014649
FBRSL1,0.5109755062064885
XKR6,0.5109515647678813
FAM160A2,0.5109286269946022
EEF1D,0.5108948221244265
AGAP2,0.5108785897260448
CTSG,0.5108274680297709
STMN3,0.5108059104178905
NXN,0.5107796372620182
TSPYL4,0.5107684228445883
SCNN1A,0.5107489806965032
WIPF1,0.5107309588633221
LRRFIP2,0.5107290013346373
TGFB1,0.5106956131814986
NT5DC3,0.5106882110637414
NFATC2,0.510657941145838
TSPYL1,0.5106399941821944
ANKLE1,0.5106213783322637
TMEM234,0.5105523930735336
GSTM4,0.510542771866481
ARSA,0.51052786681086
C2orf76,0.5104191305154059
CLN3,0.5103865811650674
CAP2,0.5103197970261223
AP1M2,0.510293220413162
TMPRSS6,0.5102760659936649
SPI1,0.5102688972747754
SCD,0.5102148664134872
GPATCH8,0.5101781728586958
CTSD,0.5101400110350407
MCM7,0.5101277225300113
NDOR1,0.5101260765786871
MPV17L2,0.5100690629666782
TM2D3,0.5100481604023611
TMEM104,0.5100474431372717
DAZAP2,0.5100438943113207
SLC36A1,0.5099782417627063
CA14,0.5099121020881839
DHRS12,0.5098888538824748
NCF1,0.5098705744910703
ACSL6,0.5097858273744352
RPL24,0.5097178175998467
MFN2,0.5096130278998441
NINJ1,0.5094655180600258
TLR2,0.5092773766081011
DCAF4,0.5092675209054057
HSBP1,0.5092235849381544
CCZ1B,0.5091969031873336
PDCD4,0.5091316949426208
USP18,0.509124554567265
PCBP2,0.5090860309735075
GALNT2,0.5090267543455494
CCNB1IP1,0.508994332450193
TSC22D2,0.508986737944987
EIF2S2,0.508937360222627
GPR137,0.5088444771697641
UBE2L6,0.5088317383894084
DPH1,0.5087316396346562
NPC1,0.5085231634590955
DLAT,0.508492400439873
ARL2,0.5084522185934578
ARHGEF3,0.5084275565072494
PTGS1,0.5084131055965158
EHD2,0.5083900900178767
PITRM1,0.5083737488223726
POU6F1,0.5083552043767641
ZNF639,0.5083156490174703
CGREF1,0.5082251510674825
KREMEN1,0.5082013849570167
HS3ST2,0.5081967728758955
GMPS,0.508190074519564
SKIV2L,0.5080905361950955
SLC22A17,0.5080602391973696
SURF4,0.5079451744997503
LRCH1,0.5079448193732098
ACAD10,0.507944356829382
RGS19,0.5079067958839353
SPRED2,0.5078875649007208
SDHAF3,0.5078829833035775
KDM5A,0.5078490214697117
MMP9,0.507737227167511
SPA17,0.5076524972244193
PPP1R14B,0.5075647536229231
DDIT3,0.5074490901645422
TRIM65,0.5073303087038682
PDE4A,0.5073061928143835
BLOC1S3,0.5072735403111922
WDR76,0.5072544286845246
GALNT6,0.5072084418764441
VAMP5,0.507173807683481
PPRC1,0.5070951297655505
CHCHD6,0.5070940398502894
CHAC2,0.5069355337423412
GPR108,0.5069231561515478
CFB,0.5068104099170669
EGFL7,0.5067397643537018
DBI,0.5067233210028895
CSNK1G3,0.5066738984416058
NPM2,0.506535402416632
RBM4B,0.5064626261227808
C12orf43,0.5064615195012104
FAM184A,0.5064364768444166
MESP1,0.5063912882541369
PKLR,0.506368850077341
TBL3,0.5063634561495503
CDKN1C,0.5063326995002309
ZNF573,0.506287389368578
LRBA,0.506254728815423
SLC26A9,0.5062538372321578
TTLL1,0.5062453067143003
MAP2K7,0.5062006609646917
BCR,0.5061505166340026
MTRF1,0.5060732909389593
SERP1,0.5060685072655181
DHRS1,0.5060407206529411
ISG15,0.5060230500428045
ZFP36L1,0.5060156632092035
PICK1,0.5059436984881459
MBTPS1,0.5057104298401549
RAD17,0.5056845365669951
ENO2,0.5056398555138457
ALG2,0.505635789378163
RNF41,0.5056337890051628
TGM4,0.5056312293087022
SCARB2,0.5055463474262963
DZIP3,0.5055264364091757
PFKFB4,0.5054667743902171
SLC26A2,0.505426002088807
KMT2D,0.505355198020764
APOL3,0.5052676512890761
LRRC4B,0.5052201994262343
CTBP2,0.5051982456665833
DNAJC13,0.5051652480795767
C5orf15,0.5051465917599764
CSNK1A1,0.5051311689916931
NPRL2,0.5051230080251198
RECQL5,0.50512283720427
SEC16A,0.5047720917564784
ROBO3,0.5047449898669949
PHLPP1,0.5046428042099143
ZDHHC24,0.5046221907671958
COPS4,0.5045812472286728
TMPPE,0.5044183191781786
GPATCH11,0.5043344455526986
FAM118B,0.5042853983071117
ABCA5,0.5042305477691278
EBPL,0.5042160999947773
GPC6,0.504129113150211
TSHZ1,0.5040196719386081
C2CD2L,0.504017896051577
FILIP1L,0.5039143594001887
NBPF9,0.5038855235529943
FKBP10,0.503860169742357
STAG1,0.5038062110961871
ZNF804A,0.5037409118006171
PDS5B,0.5037222976483537
ATG16L2,0.5037043802945751
ABHD14B,0.503704156710165
AGBL2,0.5036417485505911
FLNB,0.5036327180785778
INPP5B,0.5035547484058289
GUCA1B,0.5035502125082106
CD244,0.5035278364889852
EMC3,0.5035005306070734
NVL,0.5034689295642997
CELSR2,0.5034652226438906
CDC42,0.5034547097730239
HSPA8,0.5034185563735945
HEPACAM,0.503385765598489
DAPK3,0.5032953744661948
VAMP4,0.5032644367192816
ARID4B,0.5031661653708402
ARL15,0.5030979225134975
CYP20A1,0.5030935566300057
PIGC,0.5030622373784558
MDH2,0.5030593672043492
RNF139,0.5030548027390018
P2RX7,0.5028931624040659
PRKCZ,0.502863776870435
ANXA8,0.5027959404653479
ZNHIT2,0.5027809683459854
CATSPER2,0.5026662172509742
TRA2A,0.5026470950626349
WNT6,0.5026340045704991
FAXDC2,0.5026186240420822
DUS3L,0.5026163984696654
FMO4,0.5025801954985955
ARF3,0.5025346458943547
GAPVD1,0.5025178882110808
EDC4,0.5025031532281309
ZFP1,0.5024819061221446
MFSD3,0.5024817271880162
GLTPD2,0.5023897330306247
NAE1,0.5023882970788118
ERN2,0.5023514970219146
CDH1,0.5022963349791582
ZNF584,0.5022862410157691
BMPR2,0.5022265704182983
AKAP10,0.5021868440283385
STK16,0.5021474217544044
ITPR2,0.5021308012151493
AVEN,0.5021038166226048
NUP205,0.5020732909701369
TYRO3,0.5020438020051939
ATP6V0A1,0.5019132367680963
DENR,0.5018618724416498
DNAJC14,0.501852560925575
PLOD1,0.5016602700864673
DEXI,0.5016205895269573
D2HGDH,0.5015364250671169
NUCB1,0.5015083456236796
HPD,0.5014999871874928
OTUB1,0.501479159485536
LAMP1,0.5014359806421242
CD209,0.5014189299203121
PCOLCE,0.5012976136842049
GTF2B,0.5012739014409202
HCFC2,0.5012219931285585
TMCC1,0.5012041610909385
ZNF800,0.5011291625886471
IFT81,0.5011222777760492
SYVN1,0.5010827992384889
SLC2A14,0.5010826913176927
DMRT3,0.5010385939601507
PMPCA,0.5009902187296366
BAIAP2L1,0.5009587123708705
BSPRY,0.5009418120183948
ZIM2,0.5009087169943962
CMTM1,0.5008441554952971
CHST12,0.5007589594557327
ALDH2,0.500749423944554
FGFR3,0.5006736453597481
POLR2G,0.5006227894482903
SZRD1,0.5006202866437283
LILRB1,0.5006186123049615
TRAIP,0.5004542298427744
CYP27A1,0.5004358316512348
MAP3K8,0.5002026683080649
CHST14,0.5001432889744724
KBTBD3,0.5001312695833505
ELOVL2,0.5000911452137984
CHKB,0.5000575599399129
PPM1M,0.5000064844542469
M6PR,0.5000004968395408
TIMM17A,0.499974690490098
RBCK1,0.49991874209638704
GATC,0.4998973219620727
DLG4,0.49986525248674085
PSMG1,0.49984298086531204
PER1,0.49983899218457606
EIF2B5,0.49975820258797915
DCAF15,0.49973137671294626
DNAJC7,0.49958493347065136
ALDH16A1,0.49957724491481836
AP3S2,0.4995701601383443
ZBED6CL,0.49937308847068257
BAIAP3,0.49936093404546406
AHR,0.4992870328722507
HSPA12B,0.49922112562220194
MYDGF,0.4992199055261946
TACC1,0.49915933043573796
KIF17,0.49915742611117897
BRCA2,0.49909931590348483
CD79A,0.4990445690374355
SMURF2,0.49898854287238886
TYMS,0.4989325383561666
TESK2,0.4989033179016385
PDK4,0.49887829253377775
AATF,0.4987963130070312
DDOST,0.4986535429883649
ETV6,0.4986076617824511
ZNF576,0.49859147368952983
TBC1D10A,0.49858135805619375
PTPRB,0.4985727489244112
